bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-25_T1w	0.4180129594323482	3.2368707567228414	0.6205800418347457	19667.75	3.4309999999999996	3.42823	3.60171	3.26306	0.2253674585909212	0.4410562553698193	0.3335762860392595	0.881377637386322	0.2501102626323699	3.127586591199324e-05	0.0033314259341433233	25.217260370541712	13.573775418927783	21.203681172176346	176	256	256	2.961849512949537	10.192527463757088	10.46992686361517	18.25540361413888	50.23784432566872	110.80404677797213	105.71357292284229	156.09882766488602	1.0	1.0	1.0	73.55774828211759	4.197004318237305	9.405259132385254	3.5353522300720215	2012990.0	0.0	37.01804161071774	13.623335838317871	1.376739796266337	94.40542602539062	343.5926208496094	321.8390197753906	21288.0	203.3090934753418	549.6590637207024	108.65895080566406	0.22506442536886961	66.82794952392578	711.5205078125	709.8446655273438	25997.0	599.616748046875	830.2509643554686	69.64229583740234	0.13248902695717613	54.46780776977539	1001.2392578125	1000.0169067382812	163927.0	913.4894653320313	1092.8119140625	54.77906036376953	0.21913336217403412	0.513156533241272	0.5618630647659302	0.4356155946471166
sub-26_T1w	0.49164387039062923	2.753302340634418	0.5927721637211584	30050.98828125	3.487216666666667	3.48183	3.61267	3.36715	0.2024712000650809	0.4347977004235105	0.3627310995114086	1.2141637802124023	0.360430508852005	3.553331000429098e-05	0.00260415861062711	29.005223895714533	14.68911077987921	21.183050866236535	176	256	256	3.2319465960850815	10.360381287224689	10.571405878930861	18.12188975348281	59.1189265668433	119.87620428072408	113.11814975459806	160.3593184162268	1.0	1.0	1.0	30.731147539419084	4.085519313812256	8.300443649291992	3.4312007427215576	1965887.0	0.0	32.212715530395506	12.498007774353027	-0.511245736937469	127.9642333984375	383.47442626953125	368.67364501953125	14574.0	223.09780807495116	577.7758575439452	114.06778717041016	0.14276318057078363	69.76473999023438	750.306640625	747.5642700195312	18931.0	635.2434997558594	875.5559997558594	72.1541519165039	0.1613352859842725	54.35478210449219	1001.0457763671875	1000.0224609375	183362.0	911.7944946289062	1093.0605590820312	55.1829719543457	0.222823828458786	0.5111328363418579	0.5631216764450073	0.45785552814084873
sub-27_T1w	0.4463417280085208	3.0549048195119792	0.6478259353553479	12382.7021484375	3.736686666666667	3.7543	3.90823	3.54753	0.21080410614413295	0.4292108038152424	0.3599850900406246	0.9632542729377747	0.26756694316864005	2.8290984766023967e-05	0.0023434004840838666	23.392074423248467	12.37019544381875	17.831934198385145	176	256	256	3.3178868586744987	10.48375275469049	10.827943573188875	18.68219110620164	36.867917205550334	76.98927069630295	73.17424868547941	105.66555815458493	1.0	1.0	1.0	22.837759183740598	6.200261116027832	10.577527046203613	4.904142379760742	1813979.0	0.0	37.912355422973604	14.030050277709961	0.3474634612694847	99.4317626953125	369.9804382324219	348.9208068847656	22697.0	231.68466796875	563.4544189453126	105.16124725341797	-0.02859852180785083	69.55249786376953	729.5989990234375	728.6323852539062	31062.0	616.4204650878906	846.6324279785157	69.49998474121094	0.3477333569184746	51.58223342895508	1001.6155395507812	1000.0269775390625	223646.0	915.9149322509766	1091.9082946777344	53.528236389160156	0.22268220782279968	0.5033701658248901	0.5587042570114136	0.4351406360206306
sub-28_T1w	0.4688664714230765	2.9008390810440448	0.6306915443586029	33046.4140625	3.5998033333333335	3.62022	3.80555	3.37364	0.21095320720203828	0.43336545961649137	0.3556813331814704	1.058640718460083	0.33985973000526426	0.0	0.004001644394809951	23.17649228773537	12.189803155731768	17.85528851771928	176	256	256	3.0715522649506704	10.051387944604672	10.518409976610103	18.43228972027497	53.759313036383425	106.33214828384993	101.64897810902467	144.85547300684067	1.0	1.0	1.0	17.321330722841264	4.522771835327148	8.277663230895996	3.8148820400238037	1824578.0	0.0	30.433031845092763	11.327183723449707	-0.4021483025543686	139.41116333007812	384.29290771484375	371.1305236816406	18434.0	212.4379997253418	583.722100830078	120.8250503540039	0.08497214524094554	71.97959899902344	734.6245727539062	734.0701293945312	25015.0	615.3834045410156	856.206719970703	73.03025817871094	0.3282519488415274	52.714500427246094	1002.2577514648438	1000.0181274414062	218908.0	916.869351196289	1094.569091796875	54.25347900390625	0.21678383648395538	0.510080099105835	0.5679670572280884	0.42671092816384515
sub-29_T1w	0.43064161101726045	3.1388951053328698	0.6519943698276452	18816.748046875	3.5403366666666667	3.55322	3.63401	3.43378	0.20821008341853608	0.42376072579091373	0.3680291907905502	1.4760031700134277	0.42645737528800964	0.0	0.0019065756352305227	19.9004661566119	10.440560033237924	14.346026392502273	176	256	256	3.3218960646677935	11.41694153658976	11.599407050178357	20.059383549277513	64.09494004230923	139.33611606192164	130.45094850103575	187.92178939887634	1.0	1.0	1.0	19.56714484053332	3.4862940311431885	6.191518306732178	2.9367220401763916	1538888.0	0.0	22.750934410095212	9.033828735351562	4.574402616480548	77.95787811279297	361.7592468261719	341.079833984375	34585.0	231.23465270996093	563.6374633789061	102.67476654052734	0.3656633280613715	61.978458404541016	743.2265014648438	741.47412109375	29799.0	639.6585754394532	853.5341247558594	64.94398498535156	0.19840056640234094	49.36289978027344	1001.026123046875	1000.021728515625	266000.0	921.2726684570313	1083.9961975097656	49.852970123291016	0.22380492091178894	0.49447813630104065	0.5439605712890625	0.4445883320470258
sub-30_T1w	0.47990657859013464	2.8030451126075415	0.5736599739227957	22142.880859375	3.484303333333333	3.49373	3.70641	3.25277	0.20231921905012504	0.42895469744782877	0.3687260835020462	1.013519287109375	0.2215317040681839	0.0	0.0027339336080377933	29.83343668738959	15.14406520374174	21.423844004065042	176	256	256	2.615420526732232	11.575424478084013	10.544902530770065	17.443862587493946	45.902828729598625	102.08504643666895	94.44249388073804	135.33960647594654	1.0	1.0	1.0	23.403426410647022	4.840771675109863	9.005085945129395	4.0974931716918945	1932380.0	0.0	33.85894660949702	12.319326400756836	-0.5895266713217819	136.7245330810547	369.14776611328125	339.173828125	9295.0	199.7422302246094	600.6273742675781	129.67535400390625	0.09553939060134287	63.479248046875	754.046630859375	754.3015747070312	20263.0	647.1066467285157	861.5366088867187	65.16244506835938	0.5294808058799254	54.441654205322266	1004.1846923828125	1000.0179443359375	170873.0	917.4769775390625	1105.1703369140625	57.327613830566406	0.2230074554681778	0.5175244808197021	0.5770290493965149	0.39078546805439845
sub-31_T1w	0.42599681707108816	3.1824100075667388	0.6313875769596327	24886.328125	3.5700233333333333	3.58552	3.76835	3.3562	0.20740678612559033	0.4313363825765093	0.36125683129790037	0.9143120050430298	0.24426555037498476	3.3588284406399048e-06	0.002801862613928007	22.565661851240453	11.752267096532396	17.076995767006498	176	256	256	3.1375049081225725	10.962444955269692	11.398770171834954	20.096360652112594	50.64763284875406	109.17839333291226	102.92293232354666	148.94277078897366	1.0	1.0	1.0	23.515107507090594	4.398691177368164	7.469225883483887	3.7129712104797363	1806880.0	0.0	26.579332923889154	9.525680541992188	0.35848110716625214	95.35791015625	364.22747802734375	340.0563659667969	16335.0	225.05512237548828	570.959619140625	108.38101196289062	0.16548821235921052	65.00808715820312	735.5569458007812	733.0413208007812	28847.0	627.940380859375	849.443634033203	66.86725616455078	0.2772970682423601	48.72643280029297	1002.3509521484375	1000.0257568359375	225933.0	924.6051269531251	1087.0990966796874	49.76142501831055	0.20541013777256012	0.4991625249385834	0.5544706583023071	0.4444376077031379
sub-32_T1w	0.443760904059426	3.052667336417003	0.5937772358419302	28533.4375	3.3687633333333333	3.39858	3.5354	3.17231	0.19490829455242267	0.44842787234980014	0.35666383309777716	0.925781786441803	0.2063426405191422	0.0	0.0020718640100421738	27.994089305750094	13.554873278679741	19.97012504942579	176	256	256	3.416134426620421	11.053763098896033	10.933027907894129	18.32918619816593	39.951283161996955	95.37778500122626	88.41825698702274	129.92570279784502	1.0	1.0	1.0	9.764778687841826	5.042575836181641	9.906638145446777	4.106719493865967	2002192.0	0.0	39.49548149108887	14.163894653320312	2.1618210480222864	64.52269744873047	328.136474609375	307.5044860839844	16523.0	219.4264144897461	518.6858032226562	90.01261138916016	0.20752414329286406	64.50541687011719	734.4055786132812	734.1215209960938	25903.0	627.0371337890625	845.8413330078125	66.41243743896484	0.2650788697980735	53.49720001220703	1002.9721069335938	1000.036376953125	182817.0	918.4711547851562	1096.7555908203124	54.55963134765625	0.21955610811710358	0.5114083290100098	0.5534767508506775	0.40374233510651536
sub-33_T1w	0.4927962024543132	2.6833917226776873	0.592459808413527	28863.451171875	3.6399966666666668	3.69423	3.80409	3.42167	0.19352202021076537	0.4237377073808158	0.38274027240841885	0.9188510775566101	0.2237291514873504	1.849269560538701e-05	0.0021972468957074435	28.40371151412906	14.132075846593075	19.05941158576622	176	256	256	3.3121758112244013	11.470565835571477	11.605437211878035	20.03356998883823	58.74084805373105	116.62327712643605	108.79549615028469	151.02236327068698	1.0	1.0	1.0	10.20900728177963	4.3382182121276855	9.47313117980957	3.6727418899536133	2023631.0	0.0	36.87977409362793	13.469978332519531	-0.4036242218469899	127.57256317138672	407.61090087890625	388.973388671875	13873.0	247.74869689941406	612.26904296875	117.43318939208984	0.26936909663782194	64.03947448730469	775.23681640625	772.262451171875	24665.0	669.3903442382813	891.755126953125	67.32421112060547	0.35092154967536215	48.212486267089844	1003.5203247070312	1000.0482177734375	208514.0	927.6777740478516	1091.5068237304688	49.91850280761719	0.21064847707748413	0.5023366808891296	0.5599203705787659	0.4287928740020041
sub-34_T1w	0.4298251210937671	3.150986690890818	0.5910271892601746	24777.396484375	3.4711466666666664	3.51461	3.54294	3.35589	0.20046125546734234	0.4507112771493985	0.3488274673832592	0.9463376402854919	0.2806452602148055	1.0407609697290336e-05	0.0026359002686981345	28.001227810144353	13.837705850744381	21.047321194234755	176	256	256	3.002117800348839	11.597635287319054	11.07123092431082	18.613939685264572	50.1936820503866	107.5914014455028	101.41131738007739	146.44886864434278	1.0	1.0	1.0	15.852643030631487	4.473546981811523	9.291399955749512	3.757030725479126	2060672.0	0.0	36.97014198303222	13.8502779006958	6.291177600541607	116.21012878417969	369.0976867675781	342.74359130859375	11833.0	219.87245483398436	569.5920166015625	114.16244506835938	0.10686361402689837	62.321868896484375	733.6070556640625	734.6793823242188	27870.0	628.5151245117188	836.5483276367188	63.34620666503906	0.27743198429521554	51.7258415222168	1001.6055297851562	1000.0145263671875	174205.0	916.1096557617187	1092.5069580078125	53.72380447387695	0.21438667178153992	0.515820324420929	0.5460151433944702	0.4089135883484002
