onset	duration	trial_type
1	7	Literal
14.664	1.595	Pregunta
17.259	7	Novedoso
30.778	0.595	Pregunta
32.373	7	Literal
45.476	1.658	Pregunta
48.134	7	Literal
63.503	1.22	Pregunta
65.723	7	Novedoso
79.179	1.22	Pregunta
81.399	7	Novedoso
95.129	1.376	Pregunta
97.505	7	Familiar
112.085	2.595	Pregunta
115.68	7	Familiar
130.333	1.158	Pregunta
132.491	7	Familiar
147.904	1.377	Pregunta
150.281	7	Literal
163.401	1.095	Pregunta
165.496	7	Literal
178.817	1.064	Pregunta
180.881	7	Literal
197.067	0.97	Pregunta
199.037	7	Literal
213.676	1.282	Pregunta
215.958	7	Literal
231.78	0.657	Pregunta
233.437	7	Literal
249.926	2.251	Pregunta
253.177	7	Literal
269.741	1.095	Pregunta
271.836	7	Literal
284.934	0.877	Pregunta
286.811	7	Literal
302.234	1.189	Pregunta
304.423	7	Novedoso
318.084	1.658	Pregunta
320.742	7	Literal
335.64	1.033	Pregunta
337.673	7	Literal
353.515	2.813	Pregunta
357.328	7	Literal
372.221	3.377	Pregunta
376.598	7	Familiar
392.513	1.47	Pregunta
394.983	7	Literal
411.045	0.72	Pregunta
412.765	7	Literal
429.425	1.001	Pregunta
431.426	7	Literal
445.288	1.189	Pregunta
